ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000100,1023-0000,UREG,E384M,V 170 GE,Sibir,22500106,EG,NH3,,,,,170,55,,,,47,36,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000101,1023-0000,CFEG,E372M,FCW 20 EG,Dometic,9420795,EG,NH3,,,,,0,0,,,,18,14,2010,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000102,1023-0000,UREG,E384M,V 170 GE,Sibir,04700318,EG,NH3,,,,,170,55,,,,47,36,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000103,1023-0000,UREK,E385M,V 170 EK,Sibir,61000162,EK,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000104,1023-0000,UREG,E384M,V 170 GE,Sibir,22500176,EG,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000105,1023-0000,CFEK,E373M,FCW 20 EK,Dometic,2212092,EK,NH3,,,,,0,0,,,,18,14,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000106,1023-0000,ILR,E003007,MK304,Vestfrost,20011902032,E,R134A,,,,,218,105,,,,0,0,1996,,1,1,,,,0,,,,0,0,-1,-1,0,,,0,0,0,0,0,0
R-000107,1023-0000,UREG,E384M,V 170 GE,Sibir,62400037,EG,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000108,1023-0000,CFAC,E396M,MF 114,Vestfrost,91093520,E,R134a,,,,,0,0,,,,111,72,1980,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,30
R-000109,1023-0000,IFAC,E003004,TFW 800,Dometic,2205082,E,R134A,,,,,0,0,,,,247,0,2005,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000110,1023-0000,ILR,E003007,MK304,Vestfrost,20011902001,E,R134A,,,,,218,105,,,,0,0,1996,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000111,1023-0002,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,22500134,E,Unknown,,,,,170,55,,,,0,0,2002,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000112,1023-0003,UREG,E384M,V 170 GE,Sibir,2200044,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,14
R-000113,1023-0004,CFEG,E372M,FCW 20 EG,Dometic,9410768,EG,NH3,,,,,0,0,,,,18,14,2010,,1,3,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,,
R-000114,1023-0005,CFEG,E372M,FCW 20 EG,Dometic,2212114,EG,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000115,1023-0006,ILR,E3111M,TCW 2000 AC,Dometic,9431986,E,R134A,,,,,118,60,,,,42,0,2011,,1,1,,,,0,,,,0,0,-1,-1,0,,,0,0,0,0,0,0
R-000116,1023-0006,CFAC,E999,C320,Defy South Africa,98270190,E,Unknown,,,,,0,0,,,,308,0,2003,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000117,1023-0006,ILR,E003007,MK304,Vestfrost,20011902047,E,R134A,,,,,218,105,,,,0,0,2007,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000118,1023-0007,ILR,E003007,MK304,Vestfrost,20011902077,E,R134A,,,,,218,105,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000119,1023-0007,CFAC,E396M,MF 114,Vestfrost,83418977,E,R134a,,,,,0,0,,,,111,72,1999,,1,3,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000120,1023-0008,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK007,E,Unknown,,,,,170,55,,,,0,0,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000121,1023-0009,CFEG,E372M,FCW 20 EG,Dometic,2212047,EG,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000122,1023-0010,UREG,E384M,V 170 GE,Sibir,22500130,EG,NH3,,,,,170,55,,,,47,36,2006,,3,3,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000123,1023-0011,UREG,E384M,V 170 GE,Sibir,04700152,EG,NH3,,,,,170,55,,,,47,36,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,1
R-000124,1023-0012,CFEG,E372M,FCW 20 EG,Dometic,2212087,EG,NH3,,,,,0,0,,,,18,14,2007,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,1,0
R-000125,1023-0012,SPR,E379M,VC-150 F,Dulas,328A50090,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000126,1023-0013,UREG,E390M,GR 245 G/E,Zero,3346,EG,NH3,,,,,107,18,,,,20,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000127,1023-0013,SPR,E3103M,VC-65 F,Dulas,327A50035,S,R134a,,,,,68,37.5,,,,25,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000128,1023-0014,UREG,E384M,V 170 GE,Sibir,293460701,EG,NH3,,,,,170,55,,,,47,36,2003,,1,3,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000129,1023-0014,SPR,E3103M,VC-65 F,Dulas,327A50036,S,R134a,,,,,68,37.5,,,,25,0,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000130,1023-0015,CFEG,E372M,FCW 20 EG,Dometic,2212136,EG,NH3,,,,,0,0,,,,18,14,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000131,1023-0015,CFEG,E372M,FCW 20 EG,Dometic,2212115,EG,NH3,,,,,0,0,,,,18,14,2007,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000132,1023-0015,SPR,E379M,VC-150 F,Dulas,328A50071,S,R134a,,,,,127,85,,,,63,0,2006,,1,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000133,1023-0016,UREG,E384M,V 170 GE,Sibir,22500149,EG,NH3,,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,7,1
R-000134,1023-0017,UREG,E384M,V 170 GE,Sibir,225100174,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,1
R-000135,1023-0018,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK004,E,Unknown,,,,,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000136,1023-0019,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK003,E,Unknown,,,,,170,55,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000137,1023-0020,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK002,E,Unknown,,,,,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000138,1023-0021,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK005,E,Unknown,,,,,170,55,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000139,1023-0022,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK006,E,Unknown,,,,,170,55,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,12,0
R-000140,1023-0023,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,300348144898,E,Unknown,,,,,170,55,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,6,0
R-000141,1023-0024,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CK001,E,Unknown,,,,,170,55,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,30
R-000142,1023-0025,UREG,E384M,V 170 GE,Sibir,00118,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000143,1023-0026,CFEG,E372M,FCW 20 EG,Dometic,9470805,EG,NH3,,,,,0,0,,,,18,14,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000144,1023-0027,UREG,E384M,V 170 GE,Sibir,22500166,EG,NH3,,,,,170,55,,,,47,36,1997,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,30,0
R-000145,1023-0027,SPR,E3109M,PS40,Bright Light Solar,930371,S,R134a,,,,,35,18,,,,0,24,2008,,3,3,,,,0,,,,0,0,0,0,0,,,0,-1,0,0,,
R-000146,1023-0028,UREG,E384M,V 170 GE,Sibir,22500013,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000147,1023-0029,UREG,E384M,V 170 GE,Sibir,9431977,EG,NH3,,,,,170,55,,,,47,36,2011,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000148,1023-0030,UREG,E384M,V 170 GE,Sibir,22500191,EG,NH3,,,,,170,55,,,,47,36,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000149,1023-0031,CFEG,E372M,FCW 20 EG,Dometic,9460331,EG,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000150,1023-0032,UREG,E384M,V 170 GE,Sibir,22500009,EG,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,0
R-000151,1023-0033,UREG,E384M,V 170 GE,Sibir,22500187,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000152,1023-0034,UREG,E384M,V 170 GE,Sibir,52400037,EG,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000153,1023-0035,CFEG,E372M,FCW 20 EG,Dometic,2212045,EG,NH3,,,,,0,0,,,,18,14,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000154,1023-0036,CFEG,E372M,FCW 20 EG,Dometic,9420796,EG,NH3,,,,,0,0,,,,18,14,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000155,1023-0037,UREG,E384M,V 170 GE,Sibir,22500010,EG,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000156,1023-0038,CFEG,E372M,FCW 20 EG,Dometic,9460327,EG,NH3,,,,,0,0,,,,18,14,2010,,3,3,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,,
R-000100,1024-0000,ILR,E003007,MK304,Vestfrost,20041800651,E,R134A,,,,,218,105,,,,0,0,2006,,1,1,,,,0,,,,0,0,0,-1,0,,,0,0,0,0,0,0
R-000101,1024-0000,ILR,E3111M,TCW 2000 AC,Dometic,9411752,E,R134A,,,,,118,60,,,,42,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000102,1024-0000,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,008,E,Unknown,0,110,50,40,170,55,23,50,26,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000103,1024-0000,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,009,E,Unknown,,,,,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000104,1024-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CZ010,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000105,1024-0002,ILR,E3111M,TCW 2000 AC,Dometic,9411762,E,R134A,,,,,118,60,,,,42,0,2010,,2,1,,,,0,,,,0,-1,0,-1,0,,,-1,0,0,0,0,0
R-000106,1024-0002,CFAC,E3100M,FCW 200,Dometic,74100073,E,R134a,,,,,0,0,,,,180,144,2005,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000107,1024-0002,CFAC,F2000,Non-PQS Chest freezer, AC electricity,Unknown,DMF98280077,E,Unknown,,,,,0,0,,,,170,55,1997,,2,1,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000108,1024-0003,UREG,E384M,V 170 GE,Sibir,22000214,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000109,1024-0003,CFAC,F2000,Non-PQS Chest freezer, AC electricity,Unknown,10427986,E,Unknown,,,,,0,0,,,,170,55,1991,,2,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000110,1024-0004,CREG,E388M,RCW 50 EG,Dometic,9420793,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000111,1024-0005,UREG,E384M,V 170 GE,Sibir,22500129,EG,NH3,,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000112,1024-0006,UREG,E384M,V 170 GE,Sibir,22000198,EG,NH3,,,,,170,55,,,,47,36,1998,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,0
R-000113,1024-0006,SPR,E379M,VC-150 F,Dulas,327A50027,S,R134a,,,,,127,85,,,,63,0,2004,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000114,1024-0007,CREG,E388M,RCW 50 EG,Dometic,9420816,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000115,1024-0007,UREG,E384M,V 170 GE,Sibir,22500208,EG,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000116,1024-0008,UREG,E384M,V 170 GE,Sibir,22000116,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000117,1024-0008,SPR,E379M,VC-150 F,Dulas,327A50009,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000118,1024-0008,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,64800193,E,Unknown,,,,,170,55,,,,0,0,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,-1,0,-1,,
R-000119,1024-0009,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CZ001,E,Unknown,,,,,170,55,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000120,1024-0009,UREG,E384M,V 170 GE,Sibir,22500064,EG,NH3,,,,,170,55,,,,47,36,2002,,2,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,-1,,
R-000121,1024-0009,ILR,E3111M,TCW 2000 AC,Dometic,9431940,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000122,1024-0010,UREG,E384M,V 170 GE,Sibir,22500060,EG,NH3,,,,,170,55,,,,47,36,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000123,1024-0010,CREK,E391M,RCW 50 EK,Dometic,22121225,EK,NH3,,,,,70,24,,,,2.4,0,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000124,1024-0011,CREG,E388M,RCW 50 EG,Dometic,4161057,EG,NH3,,,,,70,24,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000125,1024-0012,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,CZ006,E,Unknown,,,,,170,55,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000126,1024-0012,CREG,E388M,RCW 50 EG,Dometic,9420741,EG,NH3,,,,,70,24,,,,0,0,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000127,1024-0013,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,007,E,Unknown,0,100,50,40,170,55,30,48,40,0,0,2009,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,2,0
R-000128,1024-0013,UREG,E384M,V 170 GE,Sibir,22500008,EG,NH3,,,,,170,55,,,,47,36,2010,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000129,1024-0013,ILR,E3111M,TCW 2000 AC,Dometic,9431935,E,R134A,,,,,118,60,,,,42,0,2010,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000130,1024-0014,UREG,E384M,V 170 GE,Sibir,22500145,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,5
R-000131,1024-0014,CREG,E388M,RCW 50 EG,Dometic,9420781,EG,NH3,,,,,70,24,,,,0,0,2010,,1,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000132,1024-0014,UREG,E384M,V 170 GE,Sibir,22000195,EG,NH3,,,,,170,55,,,,47,36,2006,,2,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000133,1024-0014,SPR,E379M,VC-150 F,Dulas,327a50017,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,-1,,
R-000021,1025-0000,UREG,E384M,V 170 GE,Sibir,22500143,EG,NH3,,,,,170,55,,,,47,36,1996,,1,2,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000022,1025-0000,UREG,E384M,V 170 GE,Sibir,22500167,EG,NH3,,,,,170,55,,,,47,36,1996,,1,2,,,,0,,,,-1,0,-1,0,0,,,0,0,0,0,0,0
R-000023,1025-0001,UREG,E384M,V 170 GE,Sibir,22000053,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,15
R-000024,1025-0001,SPR,E379M,VC-150 F,Dulas,328A50045,S,R134a,,,,,127,85,,,,63,0,2002,,3,2,,,,0,,,,0,-1,-1,0,0,,,-1,0,0,0,0,0
R-000025,1025-0002,ILR,E3111M,TCW 2000 AC,Dometic,9431943,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000026,1025-0002,CREG,E388M,RCW 50 EG,Dometic,9420779,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000027,1025-0002,CFAC,F2000,Non-PQS Chest freezer, AC electricity,Unknown,91093518,E,Unknown,,,,,0,0,,,,170,55,1992,,3,2,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000028,1025-0002,CFAC,E999,C320,Defy South Africa,98270183,E,Unknown,,,,,0,0,,,,308,0,1998,,3,2,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000029,1025-0002,CREK,E391M,RCW 50 EK,Dometic,2212111,EK,NH3,,,,,70,24,,,,2.4,0,2000,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000030,1025-0002,ILR,E003007,MK304,Vestfrost,20011901984,E,R134A,,,,,218,105,,,,0,0,2000,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000031,1025-0002,CREG,E388M,RCW 50 EG,Dometic,2212048,EG,NH3,,,,,70,24,,,,0,0,2010,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000032,1025-0002,CREK,E391M,RCW 50 EK,Dometic,2212123,EK,NH3,,,,,70,24,,,,2.4,0,2000,,3,2,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000033,1025-0002,UREK,E385M,V 170 EK,Sibir,04900015,EK,NH3,,,,,170,55,,,,47,36,1998,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000034,1025-0002,UREG,E384M,V 170 GE,Sibir,22500175,EG,NH3,,,,,170,55,,,,47,36,1998,,3,2,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000035,1025-0002,CFAC,E999,C320,Defy South Africa,98130039,E,Unknown,,,,,0,0,,,,308,0,1998,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000036,1025-0002,IFAC,E003004,TFW 800,Dometic,2205058,E,R134A,,,,,0,0,,,,247,0,2001,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000037,1025-0003,UREG,E384M,V 170 GE,Sibir,22000052,EG,NH3,,,,,170,55,,,,47,36,1996,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000038,1025-0004,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,64800117,E,Unknown,0,88,47,41,170,55,21,42,36,0,0,2003,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,12
R-000051,1026-0000,CRAC,E394M,RCW 50 AC,Dometic,9420770,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,-1,0,0,0
R-000053,1026-0001,UREG,E384M,V 170 GE,Sibir,7860,EG,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000054,1026-0002,CRAC,E394M,RCW 50 AC,Dometic,9420784,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000055,1026-0003,CRAC,E394M,RCW 50 AC,Dometic,9420754,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000056,1026-0004,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1770851,E,Unknown,,,,,170,55,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000057,1026-0005,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,NN002,E,Unknown,,,,,170,55,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000058,1026-0006,UREK,E385M,V 170 EK,Sibir,64800200,EK,NH3,,,,,170,55,,,,47,36,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000059,1026-0007,SPR,E003001,TCW 2000 DC,Dometic,9420770,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000060,1026-0008,UREG,E384M,V 170 GE,Sibir,NN005,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000061,1026-0009,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1687491,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000062,1026-0010,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,NN004,E,Unknown,,,,,170,55,,,,0,0,2011,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000063,1026-0011,UREG,E384M,V 170 GE,Sibir,22000040,EG,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000064,1026-0012,SPR,E003001,TCW 2000 DC,Dometic,9411739,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000012,1027-0001,SPR,E003001,TCW 2000 DC,Dometic,9431968,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000006,1027-0002,ILR,E003007,MK304,Vestfrost,20011901986,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000007,1027-0002,UREG,E384M,V 170 GE,Sibir,22000217,EG,NH3,,,,,170,55,,,,47,36,2006,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000008,1027-0002,UREG,E384M,V 170 GE,Sibir,04700171,EG,NH3,,,,,170,55,,,,47,36,2006,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000000,1027-0002,SPR,E331M,RCW 42 DC,Dometic,4382148,S,R134a,,,,,27,14,,,,0,0,1985,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000001,1027-0002,UREK,E385M,V 170 EK,Sibir,51300043,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000002,1027-0002,UREK,E387M,V 110 EK,Sibir,80200099,EK,NH3,,,,,110,17,,,,15,0,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000003,1027-0002,UREG,E384M,V 170 GE,Sibir,22500027,EG,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000004,1027-0002,UREG,E384M,V 170 GE,Sibir,22500049,EG,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000005,1027-0002,UREK,E385M,V 170 EK,Sibir,61000097,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000009,1027-0002,ILR,E3111M,TCW 2000 AC,Dometic,9411755,E,R134A,,,,,118,60,,,,42,0,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000010,1027-0002,IFAC,E003004,TFW 800,Dometic,2215043,E,R134A,,,,,0,0,,,,247,0,2006,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
